filename,duration,model,transcription,processing_time,processing_time_per_duration,status
5239979474089210654.wav,12900.0,openai_whisper," Protests also took place in Barrett, Paris, Sophia and Bulgaria, Vilnius in Lithuania, Valeta and Malta, Talon and Estonia, and Edinburgh and Glasgow and Scotland.",291.5618419647217,0.02260169317555982,Success
5239979474089210654.wav,12900.0,vosk,protests also took place and barrett paris sofia bulgaria film use in lithuania day in malta talent in estonia and edinburgh and glasgow in scotland,1042.2728061676025,0.08079634156338004,Success
5373318937899426060.wav,11580.0,mlx_whisper," The typical visit involves flying into Orlando International Airport, busing to an on-site Disney hotel, spinning about a week without leaving Disney property and returning home.",198.807954788208,0.01716821716651192,Success
5373318937899426060.wav,11580.0,apple_speech,The typical visit involves flying into Orlando international Airport busing to an on-site Disney hotel spending about a week without leaving Disney property and returning home,604.2449474334717,0.05218004727404764,Success
5373318937899426060.wav,11580.0,whisper_cpp,"[t0=0, t1=476, text=The typical visiting involves flying into Orlando International Airport,, t0=476, t1=726, text=busing to an on-site Disney hotel,, t0=726, t1=1112, text=spending about a week without leaving Disney property and returning home.]",156.20708465576172,0.013489385548856798,Success
5373318937899426060.wav,11580.0,openai_whisper," The typical visiting involves flying into Orlando International Airport, busing to an on-site Disney hotel, spending about a week without leaving Disney property and returning home.",268.47195625305176,0.023184106757603778,Success
5373318937899426060.wav,11580.0,vosk,the typical visit involves flying into orlando international airport bussing to on site does new hotel spinning about a week without leaving disney property and returning home,981.1761379241943,0.08473023643559537,Success
5419737510000921479.wav,9000.0,mlx_whisper, It can usually be replenished fairly easily if you run out and gives resolution roughly comparable to a current DSLR.,177.71291732788086,0.019745879703097872,Success
5419737510000921479.wav,9000.0,apple_speech,It can usually be replenished fairly easily if you run out and gives resolution roughly comparable to a current DSLR,504.47797775268555,0.056053108639187284,Success
5419737510000921479.wav,9000.0,whisper_cpp,"[t0=0, t1=542, text=It can usually be replenished fairly easily if you run out, and gives resolution roughly, t0=542, t1=798, text=comparable to a current DSLR.]",128.64995002746582,0.014294438891940646,Success
5419737510000921479.wav,9000.0,openai_whisper," It can usually be replenished fairly easily if you run out, and gives resolution roughly comparable to a current DSLR.",230.67498207092285,0.02563055356343587,Success
5419737510000921479.wav,9000.0,vosk,it can usually be replenished fairly easily if you run out and gives resolution roughly comparable to a current dslr,681.0271739959717,0.07566968599955241,Success
5742900957630272514.wav,6780.0,mlx_whisper, The tourist season for the hills stations generally peaks during the Indian summer.,143.65005493164062,0.021187323736230182,Success
5742900957630272514.wav,6780.0,apple_speech,The tourist season for the Hill stations generally peak during the Indian summer,401.8290042877197,0.059266814791699075,Success
5742900957630272514.wav,6780.0,whisper_cpp,"[t0=0, t1=616, text=The tourist season for the hillstations generally peaks during the Indian summer.]",96.82464599609375,0.01428092123836191,Success
5742900957630272514.wav,6780.0,openai_whisper, The tourist season for the hill stations generally peaks during the Indian summer.,190.99903106689453,0.028170948534940198,Success
5742900957630272514.wav,6780.0,vosk,the tourist season for the hills stations generally peak during the indian summer,505.4900646209717,0.07455605672875688,Success
5753302819767757210.wav,10200.0,mlx_whisper, The truck driver who is aged 64 was not injured in the crash.,144.38509941101074,0.014155401903040269,Success
5753302819767757210.wav,10200.0,apple_speech,The truck driver who is aged 64 was not injured in the crash,402.50587463378906,0.03946136025821462,Success
5753302819767757210.wav,10200.0,whisper_cpp,"[t0=0, t1=820, text=The truck driver, who is aged 64, was not injured in the crash.]",102.80418395996094,0.010078841564702052,Success
5753302819767757210.wav,10200.0,openai_whisper," The truck driver, who is aged 64, was not injured in the crash.",193.63903999328613,0.018984219607184914,Success
5753302819767757210.wav,10200.0,vosk,the truck driver who is aged sixty four was not injured in the crash,702.2249698638916,0.06884558528077368,Success
5945662335976330451.wav,10500.0,mlx_whisper, It release national football along with German national football team is the second most successful team in the world and we're the FIFA World Cup Champions in 2006.,187.76822090148926,0.017882687704903737,Success
5945662335976330451.wav,10500.0,apple_speech,It's national football along with a German national football team is the second most successful team in the world and where the FIFA World Cup champions in 2006,604.4867038726807,0.05757016227358863,Success
5945662335976330451.wav,10500.0,whisper_cpp,"[t0=0, t1=524, text=Italy's national football, along with German national football team, is the second most, t0=524, t1=1016, text=successful team in the world, and where the FIFA World Cup Champions in 2006.]",137.79592514038086,0.013123421441941034,Success
5945662335976330451.wav,10500.0,openai_whisper," Italy's national football, along with German national football team, is the second most successful team in the world, and where the FIFA World Cup Champions in 2006.",265.98501205444336,0.025331905909946988,Success
5945662335976330451.wav,10500.0,vosk,the movies national football along with german national football team is the second most successful team in the world and where the fifa world cup champions in two thousand and six,867.6900863647461,0.08263715108235677,Success
5973677937044150318.wav,8340.0,mlx_whisper," This provides us with a lot of information and material to build simulation models, which help us to understand processes in our mind.",178.57003211975098,0.021411274834502517,Success
5973677937044150318.wav,8340.0,apple_speech,This provides us with a lot of information and material to build simulation models which help us to understand processes in our mind,402.18591690063477,0.048223731043241576,Success
5973677937044150318.wav,8340.0,whisper_cpp,"[t0=0, t1=500, text=This provides us with a lot of information and material to build simulation models,, t0=500, t1=800, text=which help us to understand processes in our mind.]",129.0898323059082,0.0154783971589818,Success
5973677937044150318.wav,8340.0,openai_whisper," This provides us with a lot of information and material to build simulation models, which help us to understand processes in our mind.",229.7358512878418,0.027546265142427074,Success
5973677937044150318.wav,8340.0,vosk,this provides us with a lot of information and material to build simulation models which help us to understand processes in our mind,712.0749950408936,0.08538069484902801,Success
6050615191585221567.wav,12000.0,mlx_whisper," According to the lawsuit, waste from the UN camp was not properly sanitized, causing bacteria to enter the tributary of the art-tibbonite river one of Haiti's largest.",195.66082954406738,0.016305069128672283,Success
6050615191585221567.wav,12000.0,apple_speech,According to the lawsuit waste from the UN camp was not properly sanitized causing bacteria to enter the tributary of the Artibonite river one of Hades largest,603.4741401672363,0.05028951168060303,Success
6050615191585221567.wav,12000.0,whisper_cpp,"[t0=0, t1=520, text=According to the lawsuit, waste from the UN camp was not properly sanitized,, t0=520, t1=1104, text=causing bacteria to enter the tributary of the Artibbonite River, one of Haiti's largest.]",142.15993881225586,0.011846661567687988,Success
6050615191585221567.wav,12000.0,openai_whisper," According to the lawsuit, waste from the UN camp was not properly sanitized, causing bacteria to enter the tributary of the Artibbonite River, one of Haiti's largest.",271.6093063354492,0.022634108861287434,Success
6050615191585221567.wav,12000.0,vosk,according to the lawsuit waste from the you and camp was not properly sanitized causing bacteria to enter the tributary of the artibonite river one of haiti's largest,844.8421955108643,0.07040351629257202,Success
609476255896872342.wav,8640.0,mlx_whisper, population in the collection of organisms of a particular species within a given geographic area.,151.75294876098633,0.017563998699188232,Success
609476255896872342.wav,8640.0,apple_speech,A population in the collection of organisms of a particular species within a given geographic area,404.3259620666504,0.04679698635030676,Success
609476255896872342.wav,8640.0,whisper_cpp,"[t0=0, t1=800, text=a population in the collection of organisms of a particular species within a given geographic area.]",102.91600227355957,0.011911574337217543,Success
609476255896872342.wav,8640.0,openai_whisper, a population in the collection of organisms of a particular species within a given geographic area.,198.37427139282227,0.022959985114909983,Success
609476255896872342.wav,8640.0,vosk,the population in the collection of organisms of a particular species within a given geographic area,640.3861045837402,0.07411876210459957,Success
6132359531835551879.wav,9600.0,mlx_whisper," One of the most prominent apps in this category is Google Translate, which allows offline translation after downloading the desired language data.",178.62462997436523,0.01860673228899638,Success
6132359531835551879.wav,9600.0,apple_speech,One of the most prominent apps in this categories Google translate which allows off-line translation after downloading the desired language data,401.9441604614258,0.04186918338139852,Success
6132359531835551879.wav,9600.0,whisper_cpp,"[t0=0, t1=900, text=One of the most prominent apps in this category is Google Translate, which allows offline translation after downloading the desired language data.]",113.05999755859375,0.011777083079020182,Success
6132359531835551879.wav,9600.0,openai_whisper," One of the most prominent apps in this category is Google Translate, which allows offline translation after downloading the desired language data.",234.9410057067871,0.024473021427790325,Success
6132359531835551879.wav,9600.0,vosk,one of the most prominent apps and this categories google translate which allows offline translation after downloading the desired language data,755.8870315551758,0.07873823245366414,Success
6139309963404988486.wav,10080.0,mlx_whisper, Filters vary in effectiveness and you should have a concern. Then you should consider buying your water in a sealed bottle from a reputable company.,177.0608425140381,0.017565559773218064,Success
6139309963404988486.wav,10080.0,apple_speech,Filters very effectiveness and you should have a concern then you should consider buying your water in a sealed bottle from a reputable company,502.5153160095215,0.04985270992157951,Success
6139309963404988486.wav,10080.0,whisper_cpp,"[t0=0, t1=540, text=Filters vary in effectiveness and you should have a concern. Then you should, t0=540, t1=1080, text=consider buying your water in a sealed bottle from a reputable company.]",120.46170234680176,0.01195056570900811,Success
6139309963404988486.wav,10080.0,openai_whisper, Filters vary in effectiveness and you should have a concern. Then you should consider buying your water in a sealed bottle from a reputable company.,236.78326606750488,0.023490403379712785,Success
6139309963404988486.wav,10080.0,vosk,filters are very effectiveness and you should have a concern then you should consider buying your water in a sealed bottle from a reputable company,855.5736541748047,0.08487833870781793,Success
6354219678064584497.wav,14820.0,mlx_whisper," Most of the monasteries do provide wraps for women who come and prepared, but if you bring your own, especially one with bright colors, you'll get a smile from the mock or none at the entrance.",252.69460678100586,0.017050918136370167,Success
6354219678064584497.wav,14820.0,apple_speech,Most of the monasteries do provide wraps for women who come and prepared but if you bring your own especially one with bright colors you'll get a smile from the mock or none at the entrance,704.6141624450684,0.04754481527969422,Success
6354219678064584497.wav,14820.0,whisper_cpp,"[t0=0, t1=720, text=Most of the monasteries do provide wraps for women who come and prepared, but if you bring, t0=720, t1=1304, text=your own, especially one with bright colors, you'll get a smile from the mawk or none at the entrance.]",158.63704681396484,0.010704254170982783,Success
6354219678064584497.wav,14820.0,openai_whisper," Most of the monasteries do provide wraps for women who come and prepared, but if you bring your own, especially one with bright colors, you'll get a smile from the mawk or none at the entrance.",300.5549907684326,0.020280363749556857,Success
6354219678064584497.wav,14820.0,vosk,most of the monasteries do provide wraps for women who common prepared but if you bring your own especially one with bright colors you'll get a smiled from the mark or none at the entrance,964.9679660797119,0.06511254831846909,Success
7356353351705232823.wav,17280.0,mlx_whisper," Mysticism can be distinguished from other forms of religious belief in the worship by its emphasis on the direct personal experience of a unique state of consciousness, particularly those of a peaceful and insightful blissful or even aesthetic character.",219.5436954498291,0.012705074968161407,Success
7356353351705232823.wav,17280.0,apple_speech,Mysticism can be distinguished from other forms of religious belief and worship by its emphasis on the direct personal experience of a unique state of consciousness particularly those of a peaceful insightful blissful or even a ecstatic character,805.1309585571289,0.04659322676835237,Success
7356353351705232823.wav,17280.0,whisper_cpp,"[t0=0, t1=568, text=Mysticism can be distinguished from other forms of religious belief in the worship by its, t0=568, t1=1160, text=emphasis on the direct personal experience of a unique state of consciousness, particularly, t0=1160, t1=1668, text=those of a peaceful, insightful, blissful or even a static character.]",161.53430938720703,0.009348050311759667,Success
7356353351705232823.wav,17280.0,openai_whisper," Mysticism can be distinguished from other forms of religious belief in the worship by its emphasis on the direct personal experience of a unique state of consciousness, particularly those of a peaceful, insightful, blissful or even a static character.",303.2231330871582,0.017547635016617952,Success
7356353351705232823.wav,17280.0,vosk,mysticism can be distinguished from other forms of religious belief in a worship by it's emphasis on the direct personal experience of a unique state of consciousness particularly those of a peaceful insightful blissful or even a static character,1131.2057971954346,0.06546329844880987,Success
7481292955276840398.wav,5640.0,mlx_whisper," After all, the leader is ultimately responsible for the success and failure of the team.",154.282808303833,0.02735510785528954,Success
7481292955276840398.wav,5640.0,apple_speech,After all the leader is ultimately responsible for the success and failure of the team,302.6406764984131,0.05365969441461225,Success
7481292955276840398.wav,5640.0,whisper_cpp,"[t0=0, t1=500, text=After all, the leader is ultimately responsible for the success and failure of the team.]",98.74677658081055,0.01750829372000187,Success
7481292955276840398.wav,5640.0,openai_whisper," After all, the leader is ultimately responsible for the success and failure of the team.",195.83702087402344,0.03472287604149352,Success
7481292955276840398.wav,5640.0,vosk,after all the leader is ultimately responsible for the success and failure of the team,643.04518699646,0.11401510407738652,Success
7695949897347636305.wav,18840.0,mlx_whisper," As a result of this, a big scandal within the Greek legal community has been raised through the exposure of illegal actions that judges lawyers, solicitors and attorneys have done during the previous year.",209.183931350708,0.011103181069570488,Success
7695949897347636305.wav,18840.0,apple_speech,As a result of this a big scandal within the Greek legal community has been raised through the exposure of illegal actions that judges lawyers solicitors and attorneys have done during the previous year,806.3008785247803,0.042797286545901286,Success
7695949897347636305.wav,18840.0,whisper_cpp,"[t0=0, t1=852, text=As a result of this, a big scandal within the Greek legal community has been raised through, t0=852, t1=1572, text=the exposure of illegal actions that judges lawyers, solicitors, and attorneys have done during, t0=1572, t1=1676, text=the previous year.]",156.64982795715332,0.008314746706855272,Success
7695949897347636305.wav,18840.0,openai_whisper," As a result of this, a big scandal within the Greek legal community has been raised through the exposure of illegal actions that judges lawyers, solicitors, and attorneys have done during the previous year.",290.76099395751953,0.015433173776938404,Success
7695949897347636305.wav,18840.0,vosk,as a result of this a big scandal within the greek legal community has been race through the exposure of illegal actions that judges lawyers solicitors and attorneys have done during the previous year,1047.52516746521,0.0556011235384931,Success
7810161337190675714.wav,8640.0,mlx_whisper, The end core pass is needed to enter the temple so do not forget to bring your passport along when heading to Tumla Set.,172.21784591674805,0.01993262105517917,Success
7810161337190675714.wav,8640.0,apple_speech,The Encor pass is needed to enter the temple so do not forget to bring your passport along when heading to Tulis,502.57205963134766,0.05816806245733191,Success
7810161337190675714.wav,8640.0,whisper_cpp,"[t0=0, t1=492, text=The end core pass is needed to enter the temple so do not forget to bring your, t0=492, t1=968, text=passport along when heading to Tomla Sapp.]",120.04899978637695,0.013894560160460296,Success
7810161337190675714.wav,8640.0,openai_whisper, The end core pass is needed to enter the temple so do not forget to bring your passport along when heading to Tomla Sapp.,241.61386489868164,0.02796456769660667,Success
7810161337190675714.wav,8640.0,vosk,the ankle pass is needed to enter the temple so do not forget to bring your passport along when heading to tomlin said,738.5919094085693,0.08548517470006589,Success
8428719649258172851.wav,11880.0,mlx_whisper," When the tenants started sharing what had occurred to them, most of the families involved suddenly realized that Carolyn Wilson of the OHA had stolen their security deposits and skipped out of town.",197.07727432250977,0.016588996155093415,Success
8428719649258172851.wav,11880.0,apple_speech,When the tenant started sharing what had occurred to them most of the families involved suddenly realize that Carolyn Wilson of the OHA had stolen their security deposit and skipped out of town,602.9350757598877,0.0507521107541993,Success
8428719649258172851.wav,11880.0,whisper_cpp,"[t0=0, t1=516, text=When the tenants started sharing what had occurred to them, most of the families involved, t0=516, t1=1010, text=suddenly realized that Carolyn Wilson of the OHA had stolen their security deposits in, t0=1010, t1=1114, text=Skip.of.tow.]",150.3889560699463,0.012659003036190766,Success
8428719649258172851.wav,11880.0,openai_whisper," When the tenants started sharing what had occurred to them, most of the families involved suddenly realized that Carolyn Wilson of the OHA had stolen their security deposits in Skiped out of town.",369.9162006378174,0.031137727326415603,Success
8428719649258172851.wav,11880.0,vosk,when the ten him started sharing what had occurred to them most of the families involved suddenly realize that carolyn wilson of the oj had stolen their security deposits and skipped out of town,863.6112213134766,0.07269454724860913,Success
8825060761685124473.wav,14760.0,mlx_whisper," The storm situated above 645 miles, 1,040 kilometers west of the Cape Verde Islands is likely to dissipate for threatening any atland areas for Caster Sea.",193.77684593200684,0.013128512597019434,Success
8825060761685124473.wav,14760.0,apple_speech,The storm situated above 645 miles 1040 km west of the Cape Verde Islands is likely to dissipate for threatening any Atlanta areas forecasters say,904.8202037811279,0.061302181827989695,Success
8825060761685124473.wav,14760.0,whisper_cpp,"[t0=0, t1=968, text=The storm situated about 645 miles, 1,040 kilometers west of the Cape Verde Islands, t0=968, t1=1376, text=is likely to dissipate for threatening any ant-land areas for Castercy.]",171.67186737060547,0.011630885323211753,Success
8825060761685124473.wav,14760.0,openai_whisper," The storm situated about 645 miles, 1,040 kilometers west of the Cape Verde Islands is likely to dissipate for threatening any ant-land areas for Caster C.",279.3583869934082,0.018926719986003267,Success
8825060761685124473.wav,14760.0,vosk,the storm situated above six hundred and forty five miles one thousand and forty kilometers west of the cape verde islands is likely to dissipate for threatening any it land areas forecasters say,962.3260498046875,0.06519824185668614,Success
9497296795891414546.wav,10380.0,mlx_whisper," Nature based tourism attracts people interested in visiting natural areas for the purpose of enjoying the scenery, including plant and animal wildlife.",180.81998825073242,0.017420037403731447,Success
9497296795891414546.wav,10380.0,apple_speech,Nature based tourism attracts people interested in visiting natural areas for the purpose of enjoying the scenery including plant and animal wildlife,503.3731460571289,0.048494522741534575,Success
9497296795891414546.wav,10380.0,whisper_cpp,"[t0=0, t1=1000, text=Nature-based tourism attracts people interested in visiting natural areas for the purpose of enjoying the scenery, including plant and animal wildlife.]",119.45295333862305,0.011507991651119754,Success
9497296795891414546.wav,10380.0,openai_whisper," Nature-based tourism attracts people interested in visiting natural areas for the purpose of enjoying the scenery, including plant and animal wildlife.",223.49286079406738,0.021531104122742523,Success
9497296795891414546.wav,10380.0,vosk,nature based tourism attracts people interested in visiting natural areas for the purpose of enjoying the scenery including plant and animal wildlife,783.9710712432861,0.07552707815445917,Success
9817241641784875546.wav,9480.0,mlx_whisper," An important industry for Venezuela is oil, where the country is a net exporter, even though only 1% work in the oil industry.",171.1881160736084,0.018057818151224515,Success
9817241641784875546.wav,9480.0,apple_speech,An important industry for Venezuelan is oil where the country is a net exporter even though only one percent work in the oil industry,504.0011405944824,0.05316467727789899,Success
9817241641784875546.wav,9480.0,whisper_cpp,"[t0=0, t1=592, text=An important industry for event as a waylands is oil, where the country is a net exporter,, t0=592, t1=852, text=even though only 1% work in the oil industry.]",156.2042236328125,0.01647723877983254,Success
9817241641784875546.wav,9480.0,openai_whisper," An important industry for event as a valence is oil, where the country is a net exporter, even though only 1% work in the oil industry.",259.077787399292,0.027328880527351475,Success
9817241641784875546.wav,9480.0,vosk,an important industry for venezuelans is oil or the country as a net exporter even though only one percent work in the oil industry,792.2589778900146,0.0835716221402969,Success
